$PROTNR$;$PROCOD$;$PROTYP$;$PRONAM$;$PROEAN$;$PROKDS$;$PROLDS$;$PROLIF$;$PROMMG$;$PROSTA$;$PROBEH$;$PROVEP$;$PROPEH$;$PROIEH$;$PROLZE$;$PROWFL$;$PROLIK$;$PROOPR$;$PROMPR$;$PROVVA$;$PROKRE$;$PROZOL$;$PRONEX$;$PROONL$;$PROOST$;$PROKEY$;$PROODE$;$PROSEQ$
$274429$;$274429$;$Ersatzteil$;$Schraube M5x80             TCS$;$4030293087019$;$Rexon-Nr.3BD01101$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274437$;$274437$;$Ersatzteil$;$Ring, Kunststoff       TAS/TCS$;$4030293087026$;$Rexon-Nr.3BD01201$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.9;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274445$;$274445$;$Ersatzteil$;$Anker, 230V                TCS$;$4030293087033$;$Rexon-Nr.3BD01301$;$$;$$;0;0;0;0;0;$$;0;0;$$;94.0;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274453$;$274453$;$Ersatzteil$;$Lager, Kugel-              TCS$;$4030293087040$;$Rexon-Nr.3BD01401$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.15;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274461$;$274461$;$Ersatzteil$;$Kabel mit Stecker      TAS/TCS$;$4030293087057$;$Rexon-Nr.3BD01501$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.3;0.0;$$;$$;$85444290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274488$;$274488$;$Ersatzteil$;$Zugentlastung          TAS/TCS$;$4030293087064$;$Rexon-Nr.3BD01601$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274496$;$274496$;$Ersatzteil$;$Gehäuse                    TCS$;$4030293087071$;$Rexon-Nr.3BD01701$;$$;$$;0;0;0;0;0;$$;0;0;$$;62.5;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274526$;$274526$;$Ersatzteil$;$Ring, Sicherungs- A18      TCS$;$4030293087095$;$Rexon-Nr.3BD01901$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.15;0.0;$$;$$;$73182100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274534$;$274534$;$Ersatzteil$;$Zahnrad mit Nut        TCS3602$;$4030293087101$;$Rexon-Nr.3BD02001$;$$;$$;0;0;0;0;0;$$;0;0;$$;12.0;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274542$;$274542$;$Ersatzteil$;$Paßfeder 5x5x10            TCS$;$4030293087118$;$Rexon-Nr.3BD02101$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$73209090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274550$;$274550$;$Ersatzteil$;$Welle, Getriebe-           TCS$;$4030293087125$;$Rexon-Nr.3BD02201$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.7;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274569$;$274569$;$Ersatzteil$;$Lager, Kugel-  608ZZ   TAS/TCS$;$4030293087132$;$Rexon-Nr.3BD02301                       608ZZ$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.15;0.0;$$;$$;$84821010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274577$;$274577$;$Ersatzteil$;$Seitenabdeckung            TCS$;$4030293087149$;$Rexon-Nr.3BD02401$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274585$;$274585$;$Ersatzteil$;$Scheibe M5             TAS/TCS$;$4030293087156$;$Rexon-Nr.3BD02501$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274593$;$274593$;$Ersatzteil$;$Schraube M5x15         TAS/TCS$;$4030293087163$;$Rexon-Nr.3BD02601$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274607$;$274607$;$Ersatzteil$;$Paßfeder 4x4x10            TCS$;$4030293087170$;$Rexon-Nr.3BD02701$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.2;0.0;$$;$$;$73182400$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274615$;$274615$;$Ersatzteil$;$Welle                      TCS$;$4030293087187$;$Rexon-Nr.3BD02801$;$$;$$;0;0;0;0;0;$$;0;0;$$;12.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274623$;$274623$;$Ersatzteil$;$Feder                  TAS/TCS$;$4030293087194$;$Rexon-Nr.3BD02901$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.8;0.0;$$;$$;$73209090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274631$;$274631$;$Ersatzteil$;$Schutzhaube(bewegl.)       TCS$;$4030293087200$;$Rexon-Nr.3BD03001$;$$;$$;0;0;0;0;0;$$;0;0;$$;20.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274658$;$274658$;$Ersatzteil$;$Schutzhaube mit Spannhebel, 125 Ø$;$4030293086418$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.1;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274666$;$274666$;$Ersatzteil$;$Ring, Sicherungs-      TAS/TCS$;$4030293087217$;$Rexon-Nr.3BD03101                       A45$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.95;0.0;$$;$$;$73182100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274674$;$274674$;$Ersatzteil$;$Flansch                    TCS$;$4030293087224$;$Rexon-Nr.3BD03201$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.7;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274690$;$274690$;$Ersatzteil$;$Scheibe 10x35x3        TAS/TCS$;$4030293087248$;$4exon-Nr.3BD03501$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$73182100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274704$;$274704$;$Ersatzteil$;$Schraube 6-Kant M10x25 TAS/TCS$;$4030293087255$;$Rexon-Nr.3BD03601$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$73181290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274712$;$274712$;$Ersatzteil$;$Zahnrad mit Nut        TCS3602$;$4030293087262$;$Rexon-Nr.3BD03701$;$$;$$;0;0;0;0;0;$$;0;0;$$;15.9;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274739$;$274739$;$Ersatzteil$;$Schraube 5/32-1 1/8"   TAS/TCS$;$4030293087286$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.05;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274747$;$274747$;$Ersatzteil$;$Schraube M5x30         TAS/TCS$;$4030293087293$;$Rexon-Nr.3BD04001$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.05;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274755$;$274755$;$Ersatzteil$;$Tragegriff(links)      TAS/TCS$;$4030293087309$;$Rexon-Nr.3BD04101$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274763$;$274763$;$Ersatzteil$;$Tragegriff(rechts)     TAS/TCS$;$4030293087316$;$Rexon-Nr.3BD04201$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274771$;$274771$;$Ersatzteil$;$Mutter M5x0,8-3,2      TAS/TCS$;$4030293087323$;$Rexon-Nr.3BD04301$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274798$;$274798$;$Ersatzteil$;$Mutter 5/32"x7         TAS/TCS$;$4030293087330$;$Rexon-Nr.3BD04401$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.05;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274801$;$274801$;$Ersatzteil$;$Schutzhaube                TCS$;$4030293087347$;$Rexon-Nr.3BD04501$;$$;$$;0;0;0;0;0;$$;0;0;$$;41.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274828$;$274828$;$Ersatzteil$;$Schraube M6x15             TCS$;$4030293087354$;$Rexon-Nr.3BD04601$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274836$;$274836$;$Ersatzteil$;$Seitenabdeckung        TAS/TCS$;$4030293087361$;$Rexon-Nr.3BD04701$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.7;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274844$;$274844$;$Ersatzteil$;$Schraube               TAS/TCS$;$4030293087378$;$Rexon-Nr.3BD04801$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274852$;$274852$;$Ersatzteil$;$Scheibe 3/16"x16-1     TAS/TCS$;$4030293087385$;$Rexon-Nr.3BD04901$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274879$;$274879$;$Ersatzteil$;$Schraube KT4x15       TAS/TCS$;$4030293087408$;$Rexon-Nr.3BD05101$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274887$;$274887$;$Ersatzteil$;$Schraube KT4x20       TAS/TCS$;$4030293087415$;$Rexon-Nr.3BD05201$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.0;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274895$;$274895$;$Ersatzteil$;$Ring, Sicherungs- A22      TCS$;$4030293087422$;$Rexon-Nr.3BD05301$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274909$;$274909$;$Ersatzteil$;$Handgriff(links)       TAS/TCS$;$4030293087439$;$Rexon-Nr.3BD05401$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.2;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274917$;$274917$;$Ersatzteil$;$Schalter, Überl.- 10A/250V TCS$;$4030293087446$;$Rexon-Nr.3BD05501$;$$;$$;0;0;0;0;0;$$;0;0;$$;27.9;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274925$;$274925$;$Ersatzteil$;$Filter, Entstör-       TAS/TCS$;$4030293087453$;$Rexon-Nr.3BD05601$;$$;$$;0;0;0;0;0;$$;0;0;$$;52.2;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274933$;$274933$;$Ersatzteil$;$Ring, Sicherungs- A30  TAS/TCS$;$4030293087460$;$Rexon-Nr.3BD05701$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.15;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274941$;$274941$;$Ersatzteil$;$Verbinder              TAS/TCS$;$4030293087477$;$Rexon-Nr.3BD05801$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.05;0.0;$$;$$;$85369010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274968$;$274968$;$Ersatzteil$;$Schalter               TAS/TCS$;$4030293087484$;$Rexon-Nr.3BD05901$;$$;$$;0;0;0;0;0;$$;0;0;$$;53.2;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274976$;$274976$;$Ersatzteil$;$Handgriff(rechts)      TAS/TCS$;$4030293087491$;$Rexon-Nr.3BD06001$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.05;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274984$;$274984$;$Ersatzteil$;$Schraube M5x20         TAS/TCS$;$4030293087507$;$Rexon-Nr.3BD06101$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$274992$;$274992$;$Ersatzteil$;$Kunststoffschutz           TCS$;$4030293087514$;$Rexon-Nr.3BD06201$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.85;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275018$;$275018$;$Ersatzteil$;$Kurbelgriff                TCS$;$4030293087552$;$Rexon-Nr.3BD06301$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275026$;$275026$;$Ersatzteil$;$Handkurbel                 TCS$;$4030293087569$;$Rexon-Nr.3BD06401$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.95;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275034$;$275034$;$Ersatzteil$;$Gewindebock                TCS$;$4030293087576$;$Rexon-Nr.3BD06501$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275042$;$275042$;$Ersatzteil$;$Schraube,6-kant M8x30  TAS/TCS$;$4030293087583$;$Rexon-Nr.3BD06601$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.6;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275050$;$275050$;$Ersatzteil$;$Gewindespindel             TCS$;$4030293087590$;$Rexon-Nr.3BD06701$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.35;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275069$;$275069$;$Ersatzteil$;$Scheibe 5/16x11/16x1/16TAS/TCS$;$4030293087606$;$Rexon-Nr.3BD06801$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275077$;$275077$;$Ersatzteil$;$Stift dm3x14           TAS/TCS$;$4030293087613$;$Rexon-Nr.3BD06901$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275085$;$275085$;$Ersatzteil$;$Mutter M10x1,5         TAS/TCS$;$4030293087620$;$Rexon-Nr.3BD07001$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73181610$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275093$;$275093$;$Ersatzteil$;$Scheibe 10x35x4        TAS/TCS$;$4030293087637$;$Rexon-Nr.3BD07101$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275107$;$275107$;$Ersatzteil$;$Spannbacke                 TCS$;$4030293087644$;$Rexon-Nr.3BD07201$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.8;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275115$;$275115$;$Ersatzteil$;$Staubschutzschiene         TCS$;$4030293087651$;$Rexon-Nr.3BD07301$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.05;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275123$;$275123$;$Ersatzteil$;$Spannbolzen            TAS/TCS$;$4030293087668$;$Rexon-Nr.3BD07401$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.85;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275131$;$275131$;$Ersatzteil$;$Ring, Sicherungs- A15  TAS/TCS$;$4030293087675$;$Rexon-Nr.3BD07501$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275158$;$275158$;$Ersatzteil$;$Schraube M5x8              TCS$;$4030293087682$;$Rexon-Nr.3BD07601$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275166$;$275166$;$Ersatzteil$;$Zeiger                     TCS$;$4030293087699$;$Rexon-Nr.3BD07701$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275174$;$275174$;$Ersatzteil$;$Niet dm2,3x5               TCS$;$4030293087705$;$Rexon-Nr.3BD07801$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275182$;$275182$;$Ersatzteil$;$Gradskala                  TCS$;$4030293087712$;$Rexon-Nr.3BD07901$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275190$;$275190$;$Ersatzteil$;$Justierhebel               TCS$;$4030293087729$;$Rexon-Nr.3BD08001$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275204$;$275204$;$Ersatzteil$;$Klemmbacken               TCS$;$4030293087736$;$Rexon-Nr.3BD08101$;$$;$$;0;0;0;0;0;$$;0;0;$$;23.0;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275212$;$275212$;$Ersatzteil$;$Scheibe                    TCS$;$4030293087743$;$Rexon-Nr.3BD08201$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.15;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275220$;$275220$;$Ersatzteil$;$Schraube                   TCS$;$4030293087750$;$Rexon-Nr.3BD08301$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.8;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275239$;$275239$;$Ersatzteil$;$Schraube M8x45             TCS$;$4030293087767$;$Rexon-Nr.3BD08401$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.45;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275247$;$275247$;$Ersatzteil$;$Schraube M10x65        TAS/TCS$;$4030293087774$;$Rexon-Nr.3BD08501$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.65;0.0;$$;$$;$73181290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275255$;$275255$;$Ersatzteil$;$Mutter M10x8           TAS/TCS$;$4030293087781$;$Rexon-Nr.3BD08601$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.0;0.0;$$;$$;$73181610$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275263$;$275263$;$Ersatzteil$;$Federscheibe dm10      TAS/TCS$;$4030293087798$;$Rexon-Nr.3BD08701$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275271$;$275271$;$Ersatzteil$;$Bolzen                 TAS/TCS$;$4030293087804$;$Rexon-Nr.3BD08801$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.8;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275301$;$275301$;$Ersatzteil$;$Schraube 6-kant M10x50 TAS/TCS$;$4030293087545$;$Rexon-Nr.3BD09001$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.45;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275336$;$275336$;$Ersatzteil$;$Schraube 6-kant M8x65  TAS/TCS$;$4030293087828$;$Rexon-Nr.3BD09301$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.6;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275344$;$275344$;$Ersatzteil$;$Anschlag               TAS/TCS$;$4030293087835$;$Rexon-Nr.3BD09401$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.7;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275352$;$275352$;$Ersatzteil$;$Feder, Torsions-       TAS/TCS$;$4030293087842$;$Rexon-Nr.3BD09501$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.7;0.0;$$;$$;$73209090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275360$;$275360$;$Ersatzteil$;$Schraube 6-kt 1/4"x3/8"    TCS$;$4030293087859$;$Rexon-Nr.3BD09601$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275379$;$275379$;$Ersatzteil$;$Schraube, Flügel M5x10     TCS$;$4030293087866$;$Rexon-Nr.3BD09701$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.9;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275387$;$275387$;$Ersatzteil$;$Knopf                      TCS$;$4030293087873$;$Rexon-Nr.3BD09801$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275395$;$275395$;$Ersatzteil$;$Ring, E-               TAS/TCS$;$4030293087880$;$Rexon-Nr.3BD09901$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73182100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275409$;$275409$;$Ersatzteil$;$Hebel                      TCS$;$4030293087897$;$Rexon-Nr.3BD10001$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.35;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275417$;$275417$;$Ersatzteil$;$Schraube 6-kant        TAS/TCS$;$4030293087903$;$Rexon-Nr.3BD10101$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275425$;$275425$;$Ersatzteil$;$Tisch                      TCS$;$4030293087910$;$Rexon-Nr.3BD10201$;$$;$$;0;0;0;0;0;$$;0;0;$$;189.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275433$;$275433$;$Ersatzteil$;$Gummifuß                   TCS$;$4030293087927$;$Rexon-Nr.3BD10301$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275441$;$275441$;$Ersatzteil$;$Schraube M6x25         TAS/TCS$;$4030293087934$;$Rexon-Nr.3BD10401$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275468$;$275468$;$Ersatzteil$;$Schraube M4x12             TCS$;$4030293087941$;$Rexon-Nr.3BD10501$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275476$;$275476$;$Ersatzteil$;$Platte                     TCS$;$4030293087958$;$Rexon-Nr.3BD10601$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.05;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275492$;$275492$;$Ersatzteil$;$Führung                    TCS$;$4030293087972$;$Rexon-Nr.3BD10801$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.8;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275506$;$275506$;$Ersatzteil$;$Ring, Sicherungs- A12    TCS #$;$4030293087989$;$Rexon-Nr.3BD10901$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.85;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275514$;$275514$;$Ersatzteil$;$Ausleger                   TCS$;$4030293087996$;$Rexon-Nr.3BD11001$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.9;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275522$;$275522$;$Ersatzteil$;$Spanschublade              TCS$;$4030293088009$;$Rexon-Nr.3BD11101$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275530$;$275530$;$Ersatzteil$;$Sicherung(mechanisch)      TCS$;$4030293088016$;$Rexon-Nr.3BD11201$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.1;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275557$;$275557$;$Ersatzteil$;$Schildbefest. (Kunststoff) TCS$;$4030293088030$;$Rexon-Nr.3BD11401$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275565$;$275565$;$Ersatzteil$;$Druckfeder                 TCS$;$4030293088047$;$Rexon-Nr.3BD11501$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$73202081$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275573$;$275573$;$Ersatzteil$;$Achse                      TCS$;$4030293088054$;$Rexon-Nr.3BD11601$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.95;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275581$;$275581$;$Ersatzteil$;$Gummipfropfen              TCS$;$4030293088061$;$Rexon-Nr.3BD11701$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275603$;$275603$;$Ersatzteil$;$Arretierbaugruppe          TCS$;$4030293088078$;$Rexon-Nr.3BD11801$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$275999$;$275999$;$Ersatzteil$;$Wasserzufuhr GK mont. BSW 2123$;$4030293086890$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;139.0;0.0;$$;$$;$84818099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$276006$;$276006$;$Ersatzteil$;$Schutzhaube montiert LP1503VR$;$4030293090620$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;36.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$276014$;$276014$;$Ersatzteil$;$Welle,Getriebe- mont.  LK603$;$4030293088467$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;50.2;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
